Subfolder,Deal,NorthHand,EastHand,SouthHand,WestHand,label
FSF,3,S:KQ92 H:T6 D:AJ5 C:K954,S:8763 H:J54 D:Q72 C:QT7,S:A5 H:KQ982 D:T96 C:A63,S:JT4 H:A73 D:K843 C:J82,auction_calm
FSF,4,S:AK752 H:863 D:AK C:984,S:J4 H:Q742 D:J72 C:KT52,S:6 H:AJT D:QT954 C:AQ73,S:QT983 H:K95 D:863 C:J6,auction_calm
FSF,5,S:Q4 H:AT864 D:83 C:AK82,S:A963 H:K952 D:642 C:94,S:KJT7 H:QJ D:KQJ9 C:J76,S:852 H:73 D:AT75 C:QT53,auction_calm
FSF,6,S:AK985 H:A5 D:87 C:QJ94,S:T643 H:J92 D:A932 C:75,S:7 H:KQ863 D:T4 C:AKT86,S:QJ2 H:T74 D:KQJ65 C:32,auction_calm
FSF,7,S:4 H:AJ863 D:QJT7 C:AJ9,S:A98 H:T975 D:83 C:QT75,S:KQJ76 H:KQ D:K64 C:863,S:T532 H:42 D:A952 C:K42,auction_calm
FSF,8,S:KT854 H:AKT7 D:85 C:K4,S:A97 H:4 D:QJ63 C:JT763,S:6 H:QJ82 D:AKT9 C:A985,S:QJ32 H:9653 D:742 C:Q2,auction_calm
FSF,9,S:A3 H:AQJ72 D:QT83 C:64,S:9872 H:T D:95 C:AKQ832,S:KQJ5 H:864 D:AK7 C:975,S:T64 H:K953 D:J642 C:JT,auction_calm
FSF,10,S:KQJ62 H:963 D:A6 C:K54,S:T985 H:AQT874 D:97 C:7,S:743 H:K2 D:KJT8 C:AQ96,S:A H:J5 D:Q5432 C:JT832,auction_calm
FSF,11,S:KJ3 H:QT975 D:AQ96 C:6,S:AQT86 H:842 D:J52 C:T2,S:975 H:63 D:KT C:AKQJ83,S:42 H:AKJ D:8743 C:9754,auction_calm
FSF,12,S:KQ95 H:K3 D:AJ863 C:93,S:42 H:QT8 D:KQ54 C:T872,S:A863 H:AJ75 D:9 C:KQ64,S:JT7 H:9642 D:T72 C:AJ5,auction_calm
FSF,13,S:T94 H:KQJ62 D:6 C:AK65,S:A7 H:94 D:QJ732 C:J972,S:KQJ53 H:73 D:A94 C:Q83,S:862 H:AT85 D:KT85 C:T4,auction_calm
FSF,14,S:A7 H:AQ743 D:T82 C:JT5,S:942 H:2 D:AKJ754 C:983,S:KT86 H:KJ9 D:6 C:AK642,S:QJ53 H:T865 D:Q93 C:Q7,auction_calm
Help,1,S:QT6 H:T86 D:AJ4 C:J752,S:J943 H:K7 D:KQ76 C:T98,S:A5 H:AQ942 D:T853 C:K3,S:K872 H:J53 D:92 C:AQ64,auction_calm
Help,2,S:KQT98 H:Q543 D:AQ C:A5,S:65 H:AT76 D:KT3 C:JT84,S:J742 H:K8 D:965 C:K762,S:A3 H:J92 D:J8742 C:Q93,auction_calm
Help,3,S:T853 H:KQ54 D:Q76 C:94,S:742 H:932 D:843 C:AKQ2,S:AQJ96 H:A7 D:AK5 C:T63,S:K H:JT86 D:JT92 C:J875,auction_calm
Help,4,S:A3 H:AQJ92 D:Q742 C:K8,S:KT9765 H:4 D:AT9 C:T43,S:J42 H:K85 D:653 C:A762,S:Q8 H:T763 D:KJ8 C:QJ95,auction_calm
Help,5,S:QJ2 H:K863 D:865 C:T95,S:AT9654 H:Q D:J7432 C:7,S:K3 H:AJ972 D:AK C:J863,S:87 H:T54 D:QT9 C:AKQ42,auction_calm
Help,6,S:AKQ92 H:Q873 D:A4 C:Q7,S:J6 H:J54 D:J987 C:A985,S:8753 H:6 D:KQ53 C:JT62,S:T4 H:AKT92 D:T62 C:K43,auction_calm
Help,7,S:Q65 H:T864 D:AJ73 C:76,S:T2 H:KJ953 D:5 C:KT942,S:AKJ84 H:2 D:K642 C:A83,S:973 H:AQ7 D:QT98 C:QJ5,auction_calm
Help,8,S:KQ5 H:AQT75 D:AJ C:J64,S:T73 H:942 D:KQ72 C:K92,S:A62 H:KJ6 D:9653 C:Q83,S:J984 H:83 D:T84 C:AT75,auction_calm
Help,9,S:K8 H:J742 D:K762 C:965,S:9762 H:3 D:QJT3 C:KT72,S:Q543 H:KQT98 D:A5 C:AQ,S:AJT H:A65 D:984 C:J843,auction_calm
Help,10,S:AKQ84 H:62 D:962 C:AK8,S:9762 H:Q94 D:KQ C:J943,S:T53 H:AK53 D:853 C:QT2,S:J H:JT87 D:AJT74 C:765,auction_calm
Jacoby,1,S:K764 H:KT6 D:A953 C:K8,S:93 H:9753 D:K2 C:AJT42,S:AQJT8 H:QJ2 D:84 C:Q53,S:52 H:A84 D:QJT76 C:976,auction_calm
Jacoby,2,S:KQJ62 H:6 D:KJ75 C:A84,S:954 H:Q8432 D:AT62 C:9,S:AT87 H:KJ95 D:84 C:KQ3,S:3 H:AT7 D:Q93 C:JT7652,auction_calm
Jacoby,3,S:QJ95 H:AJ63 D:K7 C:KT4,S:6 H:98 D:Q652 C:AJ7632,S:AKT87 H:KQ5 D:JT84 C:8,S:432 H:T742 D:A93 C:Q95,auction_calm
Jacoby,4,S:AQJT8 H:K4 D:84 C:AQ83,S:752 H:T63 D:A3 C:T9754,S:K943 H:72 D:KQJ95 C:KJ,S:6 H:AQJ985 D:T762 C:62,auction_calm
Jacoby,5,S:K973 H:J7 D:KQ65 C:KJ8,S:42 H:T865 D:A732 C:Q74,S:AQJT85 H:K4 D:84 C:AT3,S:6 H:AQ932 D:JT9 C:9652,auction_calm
Jacoby,6,S:A65 H:AT754 D:A7 C:862,S:J87 H:J D:86542 C:KJ43,S:K3 H:KQ86 D:KQJ3 C:975,S:QT942 H:932 D:T9 C:AQT,auction_calm
Jacoby,7,S:QJ H:AJT6 D:Q52 C:KJ73,S:AT9852 H:83 D:3 C:A984,S:73 H:KQ972 D:AKJ98 C:5,S:K64 H:54 D:T764 C:QT62,auction_calm
Jacoby,8,S:AQ3 H:AJT953 D:6 C:K82,S:T876542 H:74 D:54 C:AQ,S:KJ H:KQ86 D:KJT3 C:975,S:9 H:2 D:AQ9872 C:JT643,auction_calm
Jacoby,9,S:3 H:QT95 D:AQ3 C:KJT83,S:AQ7652 H:6 D:652 C:962,S:T94 H:AKJ84 D:KJT C:AQ,S:KJ8 H:732 D:9874 C:754,auction_calm
Jacoby,10,S:K3 H:KJT974 D:KQ5 C:A9,S:JT8 H: D:T432 C:QJ5432,S:AQ62 H:AQ53 D:J98 C:T7,S:9754 H:862 D:A76 C:K86,auction_calm
Jacoby,11,S:AQ63 H:A9 D:T87 C:A964,S:T H:42 D:QJ96543 C:JT7,S:KJ98752 H:KQ3 D:AK C:8,S:4 H:JT8765 D:2 C:KQ532,auction_calm
Jacoby,12,S:765 H:AJT96 D:KQ C:A65,S:KQ32 H:2 D:JT65 C:J982,S:9 H:KQ85 D:A972 C:K743,S:AJT84 H:743 D:843 C:QT,auction_calm
Jacoby,13,S:A654 H:K52 D:A86 C:974,S:JT H:J873 D:97432 C:K6,S:KQ987 H:A96 D:KT5 C:53,S:32 H:QT4 D:QJ C:AQJT82,auction_1s_2c
Jacoby,14,S:765 H:AJT96 D:KQ C:A65,S:QJ9843 H:32 D:643 C:KT,S:K H:KQ85 D:A972 C:J743,S:AT2 H:74 D:JT85 C:Q982,auction_calm
Jacoby,15,S:KQJ52 H:AJT2 D:954 C:7,S:9874 H:98 D:3 C:KQT952,S:3 H:KQ753 D:KQJ6 C:A86,S:AT6 H:64 D:AT872 C:J43,auction_calm
Jacoby,16,S:AJ8763 H:AQ7 D:KQ C:87,S:Q H:J95432 D:T2 C:A964,S:K9542 H:K6 D:J4 C:KQ53,S:T H:T8 D:A987653 C:JT2,auction_calm
Jacoby,17,S:AK3 H:KJ95 D:KQJ3 C:97,S:T9652 H:7 D:952 C:A853,S:Q74 H:AQT83 D:87 C:KQ6,S:J8 H:642 D:AT64 C:JT42,auction_calm
Jacoby,18,S:A98753 H:95 D:KQJT C:A,S: H:QJT872 D:A4 C:J7632,S:KQJ42 H: D:9753 C:KQ84,S:T6 H:AK643 D:862 C:T95,auction_calm
Jacoby,19,S:KQ643 H:76 D:AKQ C:KQJ,S: H:KJT842 D:T9876 C:94,S:AJT87 H:AQ D:J4 C:AT83,S:952 H:953 D:532 C:7652,auction_calm
Jacoby,20,S:743 H:AT852 D:KJ C:KQ9,S:AKQT8 H:96 D:53 C:J854,S:96 H:KQJ3 D:AQ764 C:T2,S:J52 H:74 D:T982 C:A763,auction_1h_1s
Jacoby,21,S:A75 H:J9865 D:AK93 C:7,S:843 H:3 D:QJ64 C:QJT84,S:K92 H:AKQ74 D:7 C:A963,S:QJT6 H:T2 D:T852 C:K52,auction_calm
Jacoby,22,S:AK874 H:6 D:KJ62 C:QJ6,S:J32 H:AT9743 D:T97 C:4,S:QT95 H:KQ D:AQ3 C:9875,S:6 H:J852 D:854 C:AKT32,auction_calm
Jacoby,23,S:AK3 H:KJ95 D:J3 C:QT87,S:9742 H: D:98652 C:A943,S:QJ H:AQ8643 D:KQ C:KJ5,S:T865 H:T72 D:AT74 C:62,auction_calm
Jacoby,24,S:AQ853 H:5 D:AJT72 C:63,S:J4 H:QT6 D:6 C:QT98742,S:K9762 H:AK74 D:KQ8 C:K,S:T H:J9832 D:9543 C:AJ5,auction_calm
Jacoby,25,S:KJ64 H:KQ5 D:J4 C:AJ95,S:83 H:872 D:AT832 C:764,S:AQ975 H:JT D:KQ5 C:KQT,S:T2 H:A9643 D:976 C:832,auction_calm
Leben,1,S:AQ6 H:Q73 D:A85 C:KJ94,S:4 H:AKJT95 D:QJ32 C:52,S:KT9753 H:64 D:9764 C:Q,S:J82 H:82 D:KT C:AT8763,auction_1nt_2h
Leben,2,S:KQJ73 H:75 D:543 C:AJ7,S:942 H:KT9 D:T82 C:T865,S:T85 H:A8 D:AK76 C:KQ93,S:A6 H:QJ6432 D:QJ9 C:42,auction_1nt_2h
Leben,3,S:A96 H:Q74 D:A85 C:AK76,S:J H:92 D:KQJT43 C:QJ95,S:K85 H:AKJ86 D:72 C:843,S:QT7432 H:T53 D:96 C:T2,auction_1nt_2d
Leben,4,S:86 H:KQJ73 D:543 C:972,S:J754 H:964 D:T982 C:83,S:KQ93 H:AT85 D:AK6 C:J6,S:AT2 H:2 D:QJ7 C:AKQT54,auction_1nt_2c
Leben,5,S:K9 H:AQ76 D:AK92 C:T76,S:J3 H:43 D:T87 C:AKQ952,S:AQT8 H:KJ95 D:J54 C:84,S:76542 H:T82 D:Q63 C:J3,auction_1nt_2c
Leben,6,S:76 H:KQJ7 D:T3 C:AT732,S:J842 H:943 D:987 C:J85,S:KQ93 H:AT85 D:Q6 C:KQ6,S:AT5 H:62 D:AKJ542 C:94,auction_1nt_2d
Leben,7,S:A84 H:AQJ D:KJ3 C:Q763,S:KQJ975 H:9742 D:A2 C:J,S:62 H:853 D:Q98754 C:K4,S:T3 H:KT6 D:T6 C:AT9852,auction_1nt_2s
Leben,8,S:5 H:QJ9742 D:943 C:J74,S:K96 H:A3 D:A72 C:T9852,S:A87 H:K65 D:QJT6 C:KQ6,S:QJT432 H:T8 D:K85 C:A3,auction_1nt_2s
Leben,9,S:752 H:AKQ6 D:A3 C:KT83,S:AKQJT9 H:T4 D:8752 C:9,S:84 H:9853 D:KQJ4 C:AQ7,S:63 H:J72 D:T96 C:J6542,auction_1nt_2s
Leben,10,S:KT5 H:52 D:AQJ73 C:875,S:Q862 H:83 D:8542 C:T32,S:A97 H:AJT D:KT6 C:KQ94,S:J43 H:KQ9764 D:9 C:AJ6,auction_1nt_2h
Leben,11,S:752 H:AQ D:AK53 C:KT83,S:KJT843 H:T2 D:87 C:AQ9,S:AQ H:K853 D:QJ94 C:764,S:96 H:J9764 D:T62 C:J52,auction_1nt_2s
Leben,12,S:J964 H:KQ73 D:AQ9 C:T3,S:732 H:T962 D:J7 C:8652,S:KQ8 H:AJ5 D:T6 C:KQJ94,S:AT5 H:84 D:K85432 C:A7,auction_1nt_2d
Leben,13,S:K95 H:AJ9 D:KQ85 C:AT2,S:QJ82 H:KQT842 D:T C:Q8,S:A74 H:763 D:AJ6 C:K974,S:T63 H:5 D:97432 C:J653,auction_1nt_2h
Leben,14,S:QT4 H:KJ6 D:A97 C:KT83,S:8632 H:84 D:6542 C:J42,S:AJ5 H:97 D:KQT83 C:AQ7,S:K97 H:AQT532 D:J C:965,auction_1nt_2h
Leben,15,S:742 H:AQ D:AK53 C:KT93,S:KJT863 H:4 D:72 C:AQJ2,S:AQ5 H:K83 D:QJ94 C:764,S:9 H:JT97652 D:T86 C:85,auction_1nt_2s
Leben,16,S:KJ73 H:964 D:J82 C:K65,S: H:JT8532 D:AT94 C:832,S:T85 H:AK7 D:KQ73 C:A74,S:AQ9642 H:Q D:65 C:QJT9,auction_1nt_2s
Leben,17,S:KJ5 H:KJ7 D:A96 C:KQT2,S:AT9 H:A3 D:KJT754 C:J9,S:Q74 H:QT965 D:83 C:A83,S:8632 H:842 D:Q2 C:7654,auction_1nt_2d
Leben,18,S:AJ63 H:94 D:A85 C:KJT3,S:T872 H:J76 D:T96 C:852,S:KQ5 H:T8 D:KQ73 C:AQ74,S:94 H:AKQ532 D:J42 C:96,auction_1nt_2h
Leben,19,S:K73 H:A952 D:Q5 C:AKJ5,S:JT5 H:KJ3 D:KT8643 C:Q,S:A8 H:764 D:AJ97 C:T964,S:Q9642 H:QT8 D:2 C:8732,auction_1nt_2d
Leben,20,S:QT84 H:K6 D:AT7 C:KT83,S:76 H:JT4 D:84 C:J96542,S:KJ93 H:AQ87 D:95 C:AQ7,S:A52 H:9532 D:KQJ632 C:,auction_1nt_2d
Major,1,S:975 H:Q732 D:543 C:AK4,S:KJT82 H:64 D:KJT6 C:QT,S:A4 H:AKJ98 D:872 C:865,S:Q63 H:T5 D:AQ9 C:J9732,auction_calm
Major,2,S:963 H:Q752 D:K4 C:K874,S:KJ8752 H:6 D:QJ96 C:63,S:A4 H:AKT98 D:A72 C:QJ5,S:QT H:J43 D:T853 C:AT92,auction_calm
Major,3,S:9872 H:K83 D:AQJ C:Q64,S:A43 H:Q9642 D:KT5 C:83,S:KQJT6 H:A D:9872 C:KJ5,S:5 H:JT75 D:643 C:AT972,auction_calm
Major,4,S:K742 H:Q8 D:A653 C:K94,S:JT9 H:KT93 D:K4 C:JT52,S:A8653 H:J4 D:J72 C:AQ6,S:Q H:A7652 D:QT98 C:873,auction_calm
Major,5,S:A73 H:A73 D:Q5 C:QJ543,S:K864 H:52 D:A964 C:982,S:952 H:KJT864 D:K72 C:A,S:QJT H:Q9 D:JT83 C:KT76,auction_calm
Major,6,S:J874 H:75 D:K54 C:QJ52,S:QT92 H:KQT3 D:A86 C:76,S:AK65 H:J9864 D:72 C:A3,S:3 H:A2 D:QJT93 C:KT984,auction_calm
Major,7,S:K973 H:5 D:KQ64 C:Q876,S:J8 H:QT732 D:85 C:KJT5,S:AT65 H:AK864 D:72 C:A3,S:Q42 H:J9 D:AJT93 C:942,auction_calm
Major,8,S:A4 H:Q7 D:KT97 C:KQJ86,S:52 H:K8642 D:A82 C:953,S:KQ973 H:AT95 D:QJ3 C:T,S:JT86 H:J3 D:654 C:A742,auction_calm
Major,9,S:62 H:K973 D:A84 C:A983,S:KJ4 H:642 D:93 C:KQ654,S:A9753 H:QJT5 D:KQJ C:7,S:QT8 H:A8 D:T7652 C:JT2,auction_calm
Major,10,S:Q6 H:K873 D:A97 C:T854,S:J9 H:A64 D:J653 C:Q962,S:AKT753 H:QJ5 D:KQT C:7,S:842 H:T92 D:842 C:AKJ3,auction_calm
Major,11,S:AT2 H:K752 D:743 C:A97,S:K8754 H: D:T962 C:T643,S:6 H:AQJ98 D:AK85 C:KQJ,S:QJ93 H:T643 D:QJ C:852,auction_calm
Major,12,S:K5 H:AKQ75 D:K63 C:AT8,S:T432 H:J2 D:J97 C:KQ97,S:987 H:T86 D:AQ85 C:632,S:AQJ6 H:943 D:T42 C:J54,auction_calm
Major,13,S:742 H:KT742 D:AQ4 C:K3,S:AKJT65 H:A D:T93 C:JT7,S:8 H:Q9853 D:KJ85 C:864,S:Q93 H:J6 D:762 C:AQ952,auction_calm
Major,14,S:3 H:AKJ873 D:AQJ3 C:73,S:Q84 H:42 D:K986 C:QJ92,S:AK972 H:Q5 D:742 C:T65,S:JT65 H:T96 D:T5 C:AK84,auction_calm
Major,15,S:AQT93 H:A92 D:KQJ3 C:4,S:65 H:QT76 D:A95 C:JT86,S:KJ72 H:85 D:742 C:AKQ5,S:84 H:KJ43 D:T86 C:9732,auction_calm
Major,16,S:75 H:AKT764 D:KJ C:QJT,S:Q96 H:2 D:8753 C:AK943,S:AKT8 H:9853 D:QT96 C:8,S:J432 H:QJ D:A42 C:7652,auction_calm
Major,17,S:A962 H:AKJ74 D:T5 C:73,S:J73 H:98 D:K32 C:KQT54,S:KQT8 H:Q6 D:QJ96 C:A96,S:54 H:T532 D:A874 C:J82,auction_calm
Major,18,S:AT975 H:KQ D:KT5 C:AJ7,S:J43 H:AT9853 D:8 C:KT2,S:KQ86 H:J76 D:QJ76 C:96,S:2 H:42 D:A9432 C:Q8543,auction_calm
Major,19,S:AT975 H:KQ D:A3 C:QT43,S:J42 H:A98 D:KT852 C:J8,S:KQ86 H:J76 D:J76 C:965,S:3 H:T5432 D:Q94 C:AK72,auction_calm
Major,20,S:AK42 H:AKJ53 D:J72 C:T,S:765 H:742 D:654 C:AKJ2,S:93 H:QT6 D:KQT3 C:9654,S:QJT8 H:98 D:A98 C:Q873,auction_calm
Michaels,1,S:K93 H:74 D:QJ65 C:A832,S:T5 H:KJ6 D:AT92 C:K954,S:QJ864 H:AT983 D:3 C:76,S:A72 H:Q52 D:K874 C:QJT,auction_1d
Michaels,2,S:AT863 H:AT974 D:86 C:5,S:72 H:J652 D:K93 C:AJ43,S:J95 H:K83 D:AJT5 C:976,S:KQ4 H:Q D:Q742 C:KQT82,auction_1c
Michaels,3,S:A642 H:Q873 D:Q3 C:A95,S:J9 H:AK642 D:AJ862 C:2,S:75 H:9 D:KT974 C:KQJ63,S:KQT83 H:JT5 D:5 C:T874,auction_1h
Michaels,4,S:96 H:4 D:KQJ84 C:KQT75,S:K4 H:8652 D:T732 C:A94,S:J75 H:AJ973 D:965 C:J2,S:AQT832 H:KQT D:A C:863,auction_1s
Michaels,5,S:863 H:K7532 D:A975 C:Q,S:AKJ942 H:AQ D:32 C:A86,S:7 H:JT984 D:6 C:KJT532,S:QT5 H:6 D:KQJT84 C:974,auction_1s
Michaels,6,S:74 H:6 D:J9873 C:AQT85,S:932 H:T74 D:T52 C:9643,S:AKT6 H:AKJ9 D:K6 C:KJ2,S:QJ85 H:Q8532 D:AQ4 C:7,auction_1h
Michaels,7,S:A93 H:A6 D:Q9842 C:KQJ,S:QT4 H:KT53 D:A7 C:AT86,S:87 H:QJ984 D:KJT53 C:2,S:KJ652 H:72 D:6 C:97543,auction_1c
Michaels,8,S:K9874 H:QJT96 D:5 C:74,S:Q532 H:K2 D:KJT2 C:J32,S:AJT6 H:74 D:A76 C:AT95,S: H:A853 D:Q9843 C:KQ86,auction_1d
Michaels,9,S:KQJ7 H:6 D:974 C:K8654,S:A9843 H:A5 D:AQ862 C:A,S:T H:QJ984 D:KJT53 C:J2,S:652 H:KT732 D: C:QT973,auction_1s
Michaels,10,S:KQ H:AKQ83 D:QJT54 C:3,S:J7543 H:T962 D:8 C:KJ4,S:T6 H:74 D:K763 C:AT965,S:A982 H:J5 D:A92 C:Q872,auction_1c
Michaels,11,S:KT93 H:J652 D:K6 C:KQ5,S:84 H:AQ8743 D:7 C:AJ87,S:AQJ65 H:9 D:AQT53 C:63,S:72 H:KT D:J9842 C:T942,auction_1h
Michaels,12,S:AT983 H:8 D:75 C:QJT74,S:QJ542 H:QT3 D:A82 C:A3,S:6 H:K642 D:KT93 C:K865,S:K7 H:AJ975 D:QJ64 C:92,auction_1h
Michaels,13,S:762 H:J95 D:QJ8 C:7542,S:QT H:86 D:AK9763 C:KT8,S:AK853 H:KQT74 D:5 C:A3,S:J94 H:A32 D:T42 C:QJ96,auction_1d
Michaels,14,S:94 H:AT964 D:KQ652 C:8,S:32 H:KQ5 D:AT8 C:QT753,S:QJT8765 H:83 D:74 C:A6,S:AK H:J72 D:J93 C:KJ942,auction_1c
Michaels,15,S:J943 H:J6 D:T764 C:976,S:A5 H:853 D:K32 C:KQ854,S:KQT62 H:AKQ74 D:5 C:A3,S:87 H:T92 D:AQJ98 C:JT2,auction_1c
Michaels,16,S:K9852 H:A9432 D:T5 C:9,S:QJT74 H:5 D:J8 C:T7432,S:A6 H:KQT8 D:742 C:AK65,S:3 H:J76 D:AKQ963 C:QJ8,auction_1d
Michaels,17,S:A73 H:AK D:AQ63 C:T853,S:QJT92 H:J982 D:J9 C:AK,S:4 H:6 D:K8752 C:QJ9764,S:K865 H:QT7543 D:T4 C:2,auction_1s
Michaels,18,S:QJ753 H:A9842 D:K5 C:4,S:A96 H:T7 D:J86 C:AQJ97,S:T4 H:J6 D:QT9742 C:K65,S:K82 H:KQ53 D:A3 C:T832,auction_1c
Michaels,18,S:QJ753 H:A9842 D:K5 C:4,S:K8 H:K75 D:A63 C:T9732,S:T4 H:J6 D:QT9742 C:K65,S:A962 H:QT3 D:J8 C:AQJ8,auction_1c_2c_3c
Michaels,19,S:7 H:62 D:A64 C:AKQ8743,S:AJ H:AJT5 D:KT852 C:52,S:QT652 H:KQ973 D:7 C:J9,S:K9843 H:84 D:QJ93 C:T6,auction_1d
Michaels,20,S:KJT52 H:A9743 D:62 C:T,S:A9 H:QJ D:AQJT53 C:863,S:Q874 H:T65 D:7 C:A9752,S:63 H:K82 D:K984 C:KQJ4,auction_1d
Michaels,20,S:KJT52 H:A9743 D:62 C:T,S:96 H:K82 D:AT854 C:J64,S:Q874 H:T65 D:7 C:A9752,S:A3 H:QJ D:KQJ93 C:KQ83,auction_1d_2d_3d
Minor,1,S:K73 H:QT62 D:J5 C:J874,S:982 H:A73 D:AT64 C:A63,S:A4 H:KJ98 D:9872 C:KQ5,S:QJT65 H:54 D:KQ3 C:T92,auction_calm
Minor,2,S:762 H:Q96 D:J92 C:AQ96,S:KT4 H:A532 D:87 C:KT43,S:AQJ5 H:KJ4 D:KT53 C:72,S:983 H:T87 D:AQ64 C:J85,auction_calm
Minor,3,S:653 H:K872 D:873 C:KQ5,S:J42 H:9 D:AQT9642 C:J9,S:AK97 H:AQJ5 D:5 C:A864,S:QT8 H:T643 D:KJ C:T732,auction_calm
Minor,4,S:K8654 H:A86 D:742 C:95,S:J H:KT93 D:J986 C:KJ74,S:AT97 H:75 D:AK C:AT832,S:Q32 H:QJ42 D:QT53 C:Q6,auction_calm
Minor,5,S:Q73 H:KT3 D:KT4 C:AQT2,S:A652 H:842 D:J832 C:85,S:KJT8 H:QJ96 D:A65 C:K9,S:94 H:A75 D:Q97 C:J7643,auction_calm
Minor,6,S:AJ3 H:J64 D:93 C:KT985,S:K754 H:8753 D:KJ7 C:76,S:86 H:T2 D:AQT65 C:AQJ2,S:QT92 H:AKQ9 D:842 C:43,auction_calm
Minor,7,S:J4 H:QJ4 D:AQ5 C:KT873,S:AT87 H:853 D:J742 C:95,S:KQ65 H:AK97 D:8 C:AQJ2,S:932 H:T62 D:KT963 C:64,auction_calm
Minor,8,S:AJ H:Q73 D:KQT62 C:T92,S:K987432 H:62 D:5 C:KJ7,S:QT5 H:AJ9 D:J873 C:AQ5,S:6 H:KT854 D:A94 C:8643,auction_calm
Minor,9,S:Q742 H:KJ5 D:A83 C:T76,S:K9865 H:43 D:52 C:Q542,S:AJT H:QT7 D:KJ6 C:AK83,S:3 H:A9862 D:QT974 C:J9,auction_calm
Minor,10,S:KT9742 H:QJ5 D:3 C:743,S:A85 H:T9643 D:KJ95 C:5,S:QJ6 H:AK7 D:Q864 C:AK8,S:3 H:82 D:AT72 C:QJT962,auction_calm
Minor,11,S:AK74 H:KQ96 D:J8 C:976,S:52 H:AJ743 D:T65 C:QJ2,S:JT96 H:85 D:742 C:AK83,S:Q83 H:T2 D:AKQ93 C:T54,auction_calm
Minor,12,S:AK9 H:KQ83 D:QT42 C:T3,S:T8543 H:T52 D:65 C:KQ6,S:76 H:AJ96 D:AK83 C:J85,S:QJ2 H:74 D:J97 C:A9742,auction_calm
Minor,13,S:K963 H:A7 D:JT9 C:AJT7,S:A842 H:T6542 D:A8 C:32,S:QJT7 H:KQ98 D:762 C:KQ,S:5 H:J3 D:KQ543 C:98654,auction_calm
Minor,14,S:KT4 H:J97 D:AK72 C:K53,S:732 H:AQ32 D:T5 C:Q874,S:AJ5 H:KT6 D:Q986 C:A96,S:Q986 H:854 D:J43 C:JT2,auction_calm
Minor,15,S:AK92 H:J5 D:K72 C:K832,S:Q75 H:A843 D:J84 C:764,S:T83 H:KQT6 D:AQ6 C:QJ5,S:J64 H:972 D:T953 C:AT9,auction_calm
Minor,16,S:KT93 H:AT84 D:QT3 C:A9,S:Q86 H:Q632 D:6 C:Q6432,S:A7 H:K9 D:KJ974 C:JT85,S:J542 H:J75 D:A852 C:K7,auction_calm
Minor,17,S:AK63 H:K9 D:A83 C:Q975,S:T7 H:853 D:KQJ64 C:AT3,S:J985 H:Q74 D:T5 C:K862,S:Q42 H:AJT62 D:972 C:J4,auction_calm
Minor,18,S:A93 H:AT83 D:KQJ6 C:QJ,S:KQ76 H:62 D:74 C:A9753,S:84 H:KQ97 D:AT5 C:T862,S:JT52 H:J54 D:9832 C:K4,auction_calm
Minor,19,S:QT86 H: D:KQJT C:KQJT8,S:A H:T9753 D:76532 C:65,S:KJ953 H:AK64 D:9 C:A97,S:742 H:QJ82 D:A84 C:432,auction_calm
Minor,20,S:9 H:AK8 D:AJT64 C:KQJ2,S:AJ8753 H:T643 D:8 C:A6,S:KT6 H:75 D:KQ953 C:974,S:Q42 H:QJ92 D:72 C:T853,auction_calm
NMF,1,S:T92 H:AQ3 D:T86 C:AK54,S:43 H:JT864 D:QJ4 C:J72,S:QJ865 H:K92 D:AK C:863,S:AK7 H:75 D:97532 C:QT9,auction_calm
NMF,2,S:KQJT2 H:K63 D:86 C:A54,S:543 H:J74 D:QJ3 C:KT92,S:96 H:A82 D:AK74 C:Q863,S:A87 H:QT95 D:T952 C:J7,auction_calm
NMF,3,S:962 H:A53 D:KQJ5 C:K84,S:AJT8 H:9 D:AT64 C:JT92,S:Q74 H:KQ642 D:87 C:A53,S:K53 H:JT87 D:932 C:Q76,auction_calm
NMF,4,S:AKQ52 H:AT63 D:75 C:T4,S:87 H:98 D:T943 C:KQ632,S:63 H:KQJ2 D:AK86 C:985,S:JT94 H:754 D:QJ2 C:AJ7,auction_calm
NMF,5,S:KJ2 H:73 D:AK62 C:Q742,S:T983 H:AT9 D:QJ4 C:K86,S:Q74 H:KQ642 D:87 C:A53,S:A65 H:J85 D:T953 C:JT9,auction_calm
NMF,6,S:A7 H:AQT63 D:QT4 C:753,S:J652 H:4 D:K632 C:QJ92,S:K43 H:K92 D:J85 C:AK86,S:QT98 H:J875 D:A97 C:T4,auction_calm
NMF,7,S:Q2 H:Q954 D:A52 C:KQ97,S:AT54 H:T2 D:JT973 C:AJ,S:KJ976 H:AK87 D:64 C:T3,S:83 H:J63 D:KQ8 C:86542,auction_calm
NMF,8,S:K52 H:AJT74 D:J5 C:Q74,S:J864 H:53 D:Q87 C:K632,S:AQ9 H:82 D:AKT9 C:JT95,S:T73 H:KQ96 D:6432 C:A8,auction_calm
NMF,9,S:QT5 H:JT D:AK642 C:Q86,S:AJ86 H:9863 D:7 C:5432,S:K94 H:AK542 D:85 C:KJ9,S:732 H:Q7 D:QJT93 C:AT7,auction_calm
NMF,10,S:KQJ62 H:KQ63 D:86 C:54,S:T4 H:9 D:JT53 C:KQJ732,S:98 H:AJT2 D:AKQ4 C:T96,S:A753 H:8754 D:972 C:A8,auction_calm
